,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
42,RPS23,21.505518,1.3823332573783249e-102,3.4467851439429725e-100,22.465992,TALDO1,19.616688,1.113789560976547e-85,2.1820728627474807e-83,8.560843,GNB2L1,9.464083,2.961478446673466e-21,4.615194933827263e-19,16.38466,NCR3,6.036847,1.5715454713674817e-09,2.5966475414859814e-07,4.632835,CLIC1,10.114032,4.7872630278580674e-24,7.376688220679273e-22,11.5063505,PFN1,13.074995,4.575922098899785e-39,1.0287573059723221e-36,23.693474,TAGLN2,5.4075747,6.38839065326196e-08,1.8252164462257192e-05,5.9734564,FERMT3,4.969405,6.71586607376383e-07,8.285483569214093e-05,43.30396
43,RPL36,21.448723,4.693532741577276e-102,1.1494126431784065e-99,15.476113,SH3BGRL3,19.270252,9.546921263311855e-83,1.7935134000692986e-80,16.724596,EAF2,9.434216,3.9393081259913116e-21,6.070075465151106e-19,6.239407,CD247,6.0151734,1.7969395247021642e-09,2.933717695448271e-07,1.9617758,CFL1,10.046434,9.525161580234087e-24,1.43547325177286e-21,14.495504,LRRC25,13.038746,7.365860947300826e-39,1.629280919859412e-36,7.0985303,COTL1,5.394906,6.855946095745845e-08,1.9188254032052758e-05,13.086334,SAT1,4.8609896,1.1680039453569e-06,0.00013348338422187106,61.741936
44,RPS16,20.985895,8.82467244511773e-98,2.0865785846955958e-95,22.131777,CFP,19.092974,2.888497111749997e-81,5.353087755478305e-79,7.841011,RPSA,9.115083,7.861063544299979e-20,1.1978513938503324e-17,16.02051,TIGIT,5.9638205,2.464071553311956e-09,3.840031509331837e-07,3.3809164,TPST2,10.020096,1.2438246264863324e-23,1.834173218025114e-21,5.8452396,CFP,12.919734,3.483456633176875e-38,7.130167801102637e-36,6.8353596,RNASE6,5.3805847,7.424428246246214e-08,2.0363721793804116e-05,3.941227,TMEM40,4.788895,1.6770205694977923e-06,0.00018330658123608527,32.16872
45,NPM1,20.692677,4.0320311307985576e-95,9.372080496232444e-93,10.0408745,ARPC1B,18.85008,2.933913774257032e-79,5.3647591333547925e-77,13.963412,TSPAN13,9.088224,1.006694194317491e-19,1.5171213385571507e-17,7.914894,GIMAP7,5.9026823,3.5763854454473725e-09,5.510848314479243e-07,2.1759877,FCER1G,9.810571,1.0139363539800211e-22,1.4792684211151074e-20,10.003351,HLA-DPA1,12.841509,9.598581501109936e-38,1.9358080397973776e-35,17.851753,RAC1,5.352163,8.690922003877871e-08,2.2920635454073293e-05,4.885769,TREML1,4.7850623,1.7093430622618806e-06,0.00018330658123608527,44.161552
46,JUNB,20.585114,3.731554735080512e-94,8.122943116967324e-92,29.301826,IFI6,18.692696,5.677115709448359e-78,1.0111164264853869e-75,9.791763,RPL12,8.899724,5.598578031178019e-19,8.255795604255415e-17,19.30256,MT-CYB,5.8458705,5.039258397943708e-09,7.511781485804349e-07,8.945205,AKR1C3,9.698375,3.063386969910293e-22,4.3761759276406e-20,10.38755,PILRA,12.752695,3.0115200280660704e-37,5.899997952128299e-35,6.847687,EIF4A1,5.32991,9.826160039274792e-08,2.5425652599738587e-05,6.970119,PTCRA,4.7848797,1.7108970685590576e-06,0.00018330658123608527,48.04947
47,RPL10A,20.474617,3.625905030971126e-93,7.769634624177816e-91,24.09181,FCGRT,18.589285,3.923709985394773e-77,6.898687017910759e-75,8.227611,PDLIM1,8.882923,6.512580075219409e-19,9.501438633144572e-17,5.33101,IL2RG,5.6929035,1.248971046151552e-08,1.7842071798877482e-06,2.8907497,IFITM1,9.61855,6.676520021675736e-22,9.439360368789798e-20,8.821841,PYCARD,12.638761,1.2907252982175377e-36,2.424795443802098e-34,10.160735,RNH1,5.3196645,1.039587486860131e-07,2.6401671842221918e-05,4.2684746,NAP1L1,4.7808642,1.745430733499965e-06,0.00018555687658308932,33.0183
48,MALAT1,20.3082,1.0881984419423682e-91,2.2611444595147937e-89,163.76445,HLA-DRA,18.539354,9.94082744049922e-77,1.7256773103671682e-74,23.378136,FCRLA,8.790159,1.4934867501451422e-18,2.089967070560253e-16,8.810189,CTSC,5.651538,1.5901861728449494e-08,2.2326289186555862e-06,2.0937574,CALM1,9.573253,1.0359446383776687e-21,1.4350449263344795e-19,9.660455,SRGN,12.605374,1.972337252685039e-36,3.65522068693549e-34,13.666941,TMSB10,5.309309,1.1004149756590087e-07,2.7438347229432084e-05,33.510212,CA2,4.769366,1.8480681916517834e-06,0.00019495697831009662,53.310318
49,RPL19,20.006302,4.853537232056905e-89,9.5087728000612e-87,33.256413,TMSB10,18.412636,1.0403279553923487e-75,1.7833821975313337e-73,36.45741,LIMD2,8.642002,5.523638156921261e-18,7.426585655295899e-16,4.736829,ID2,5.650972,1.5954326529695746e-08,2.2326289186555862e-06,3.4377267,APOBEC3G,9.426962,4.221392651385422e-21,5.675703805990164e-19,5.598523,ARPC1B,12.587223,2.4825512260836034e-36,4.5394276686014055e-34,12.613239,KLF4,5.291683,1.2119574448412226e-07,2.915927087465356e-05,4.0111585,PGRMC1,4.7354174,2.1860458800538356e-06,0.00022885063510731527,29.643402
50,TMEM66,19.719753,1.4593762231724742e-86,2.818857116139058e-84,8.275079,ARPC3,18.129229,1.873682260949382e-73,3.0958648827300998e-71,12.537156,RPL29,8.572058,1.016524959661587e-17,1.340444547769135e-15,14.136257,FGFBP2,5.6474133,1.6287975616285997e-08,2.2562959353711733e-06,3.6040032,CD53,9.203486,3.4652073915599845e-20,4.3598031346654704e-18,7.516721,BRI3,12.585602,2.534034170777761e-36,4.572597976058713e-34,5.6309896,CFP,5.287387,1.2407611241273373e-07,2.9337582855659147e-05,6.956558,LAMTOR1,4.673362,2.963094552459804e-06,0.0003010065088328426,33.455647
51,RPL36A,19.43967,3.5644365049313143e-84,6.696257839538088e-82,10.771553,NCF2,18.125814,1.993710377572851e-73,3.2549695378611997e-71,7.9484167,HLA-DOB,8.39209,4.775743394033355e-17,5.9540495368884934e-15,7.1495366,SEPT7,5.613488,1.9828817175107382e-08,2.692399987519036e-06,2.1403077,RAC2,9.135135,6.532538288808869e-20,8.144293644793167e-18,10.812968,ABI3,12.469831,1.0905707528455778e-35,1.823913085917592e-33,7.549864,PYCARD,5.244754,1.5649126577397588e-07,3.637493591227636e-05,4.310033,ACTN1,4.6620455,3.1308198339792734e-06,0.00031570634708229234,18.355698
52,NOSIP,19.395884,8.360316498645691e-84,1.5493700062490136e-81,5.8543105,VIM,18.033976,1.0543229011439468e-72,1.701056972504481e-70,20.727764,NCF1,8.347555,6.969024948532291e-17,8.610198931907372e-15,4.0160627,CHST12,5.5992146,2.1532528527146673e-08,2.8950695707969555e-06,2.6359549,RHOC,9.130448,6.821597375863043e-20,8.428052829962681e-18,5.1700006,FGR,12.348333,4.973087895969989e-35,8.023638518274405e-33,5.238413,AMICA1,5.213467,1.8534316057390873e-07,4.2363268401843076e-05,4.329806,PDLIM1,4.643976,3.41766882954698e-06,0.0003421161337839948,19.941833
53,RPS5,18.524754,1.303986645167856e-76,2.2353591064789973e-74,21.142405,SRGN,17.77739,1.0579200349913887e-70,1.6486721999854437e-68,11.166781,GNG7,8.218561,2.0595886193462638e-16,2.477648975939883e-14,6.229212,BIN2,5.4484305,5.081616539055516e-08,6.452711964500679e-06,2.0078146,IL2RB,9.082242,1.0636121656781095e-19,1.2908298442574862e-17,6.940794,ARPC2,12.333747,5.960870028914095e-35,9.505508322852081e-33,12.799017,PHACTR1,5.186477,2.1430901553839078e-07,4.818088260809002e-05,3.7861269,ODC1,4.5795474,4.659828473163687e-06,0.0004500344202884986,29.86473
54,RPS15,18.484676,2.7434383443601038e-76,4.644878204265983e-74,18.318974,SPI1,17.630316,1.4416183218898874e-69,2.22138805240426e-67,6.974749,PPAPDC1B,8.204466,2.316186110507324e-16,2.7621022886519515e-14,5.5103965,YWHAQ,5.416972,6.061682791706995e-08,7.489181784276551e-06,2.4579334,TTC38,8.944192,3.746801977203525e-19,4.5073370452078197e-17,7.325086,PRELID1,12.328075,6.395639890372431e-35,1.0081586834088219e-32,10.306329,TYROBP,5.1721563,2.314080077829938e-07,5.118595836670931e-05,11.480389,CAPN1,4.460546,8.175106509525399e-06,0.0007785653518863285,14.334426
55,RPL18,18.33719,4.178402127734622e-75,6.903928527681038e-73,18.776289,AP2S1,17.404264,7.65822634123623e-68,1.141575174388192e-65,7.132303,CYB561A3,8.180808,2.819471157241083e-16,3.304805764991813e-14,4.881182,IFITM1,5.392428,6.95120714441015e-08,8.436181838800072e-06,2.7483213,PDIA3,8.918446,4.728771589561236e-19,5.639162919934156e-17,5.3768554,CYBA,12.302576,8.773067788946103e-35,1.3672028597455327e-32,21.555956,FTH1,5.1547503,2.539689346077444e-07,5.528460268588264e-05,17.890682,TIMP1,4.4417467,8.923151990532365e-06,0.0008381651123161702,20.064001
56,RPL17,18.290081,9.926780831277842e-75,1.6015984978840509e-72,13.693765,ANXA2,17.31909,3.376521681277571e-67,4.9261296103234695e-65,8.223485,SMIM14,8.144007,3.8240766600640583e-16,4.407007337488949e-14,5.283764,MT-CO3,5.2688165,1.3730605468325204e-07,1.5957756219712867e-05,6.6318974,BST2,8.917315,4.77730423588078e-19,5.647926749212847e-17,5.4292235,FAM26F,12.176108,4.166934414999068e-34,6.349482063033025e-32,6.6579614,LST1,5.118507,3.0796415827412417e-07,6.49756994857129e-05,4.270151,YWHAH,4.3771358,1.2024916862485506e-05,0.00111425479629815,22.301573
57,RPS2,18.070374,5.454382197471225e-73,8.69783691350237e-71,36.901157,ATP5G2,17.179111,3.807019678934157e-66,5.327496722132962e-64,11.161339,PKIG,8.103815,5.326199711663668e-16,6.086958570479629e-14,7.15076,CFL1,5.1637654,2.420310341975386e-07,2.6767851636976167e-05,4.9871764,ARPC2,8.830057,1.0462192447555777e-18,1.2057017413931087e-16,9.467476,TKT,12.086971,1.2376627181478626e-33,1.8651985183164602e-31,7.426071,S100A10,5.118507,3.0796415827412417e-07,6.49756994857129e-05,12.921678,SRGN,4.31727,1.5797098699952326e-05,0.001434711334908253,90.98563
58,RPS26,17.624672,1.592890449538914e-69,2.482374957383712e-67,9.236717,IFITM3,17.08157,2.0356942273417496e-65,2.8199505690671466e-63,9.235504,BLK,8.089186,6.006469506134869e-16,6.751862525174885e-14,6.164541,HLA-F,5.1530905,2.5622833184846834e-07,2.8111322743759156e-05,2.2854238,MATK,8.783951,1.578301921275589e-18,1.7888291362292087e-16,5.8740516,ANXA2,11.985786,4.2182411871604894e-33,6.089364172707259e-31,7.860087,IGSF6,5.10055,3.3866752835212063e-07,6.932069378837288e-05,3.8581545,SEPT5,4.309787,1.6341213586355404e-05,0.0014743644942320922,23.514835
59,RPS8,17.34137,2.2920775003330164e-67,3.531859644895167e-65,22.091635,BRI3,17.051233,3.422393953237905e-65,4.6470010569014484e-63,6.554047,FAU,8.072348,6.895921567886227e-16,7.688672226178189e-14,10.150109,PPIA,5.0610595,4.169332811682128e-07,4.537954776143548e-05,2.8215315,ARPC5L,8.648595,5.213746657525462e-18,5.720105732904335e-16,6.888262,RHOG,11.933276,7.938682996208038e-33,1.1223824598968767e-30,5.8059826,LY86,5.091407,3.5541680589392585e-07,7.167920700043086e-05,3.5828702,ASAH1,4.307779,1.64902072661284e-05,0.0014780830225338882,17.3098
60,RPL4,17.321098,3.260690600120428e-67,4.968567876672395e-65,13.298096,CDA,17.009392,6.996098312480773e-65,9.406322770329541e-63,7.24635,FAIM3,8.006441,1.1807581457093688e-15,1.3058804201821197e-13,4.0512304,HSP90AA1,5.0535383,4.3369903988829577e-07,4.6429944870284064e-05,1.9859551,SERF2,8.442786,3.09861845316733e-17,3.3725756719632354e-15,9.511195,GABARAP,11.652141,2.237659839776939e-31,3.1313537798674426e-29,7.526515,ARF5,5.069374,3.9912613974790915e-07,7.932776638409893e-05,3.3024905,HMGB1,4.303216,1.683365914738915e-05,0.0014906266880092259,16.401434
61,RPL7,17.177788,3.894895245271251e-66,5.805934064527167e-64,21.611855,BLVRB,16.931046,2.6561620284402172e-64,3.5365636949542853e-62,7.0101466,RPS21,7.9971833,1.2729742643492985e-15,1.3855213540703398e-13,6.370969,MATK,5.0369196,4.730837343774068e-07,4.990669487116736e-05,3.1663117,LITAF,8.3926935,4.7512724626688294e-17,5.090543011956275e-15,5.2127614,LYN,11.558844,6.659990655678911e-31,8.954422730586331e-29,5.234844,TUBA1B,5.024978,5.034893618671332e-07,9.864075869494093e-05,6.3332276,GPX4,4.3030334,1.6847538037146713e-05,0.0014906266880092259,15.205487
62,RPLP1,16.837175,1.3031054402278764e-63,1.881135579714221e-61,28.079262,IFI30,16.659277,2.5914173261923913e-62,3.384637829657377e-60,6.143973,RPS18,7.995393,1.2916120490761543e-15,1.3947376095299513e-13,25.56906,LITAF,5.0277,4.963971946785061e-07,5.1572660059250245e-05,3.4379508,TYROBP,8.303497,1.0109037465526117e-16,1.0582850366582073e-14,5.5012136,ANXA5,11.496663,1.3711478198338564e-30,1.8080693462693756e-28,6.748171,RPS11,4.957999,7.122285975665186e-07,0.00013635360087875891,12.970951,ACRBP,4.293725,1.757000138788166e-05,0.0015445833271372379,43.45907
63,RPS21,16.678022,1.8938631354465654e-62,2.6502488815830816e-60,7.4632196,S100A10,16.479412,5.158480849860367e-61,6.611533306073372e-59,12.320911,CD40,7.9925356,1.3219113350105326e-15,1.4163040662761285e-13,5.4242587,ZAP70,4.9511156,7.378929730881794e-07,7.386470243015542e-05,2.9006932,PRSS23,8.29014,1.1311548661301325e-16,1.1752013510688362e-14,7.680754,C10orf54,11.477917,1.7033489596355073e-30,2.224735964994414e-28,5.998895,CD1C,4.957008,7.158713185992884e-07,0.00013635360087875891,6.8189645,F13A1,4.281314,1.8579306919743153e-05,0.0016229083764162907,22.230616
64,RPL22,16.645466,3.264199494959824e-62,4.476523187387903e-60,6.8352923,C1orf162,16.289965,1.1629679052121122e-59,1.4499038047344462e-57,6.2762613,RPL23A,7.792073,6.591871234738577e-15,6.797061813022921e-13,16.54988,GUK1,4.935629,7.989296829790121e-07,7.939508458242153e-05,1.8896405,DHRS7,8.246565,1.6301250772409857e-16,1.6683235305434986e-14,6.0121837,LILRB2,11.408443,3.794584763654908e-30,4.909333532902209e-28,5.1681457,PLD4,4.92495,8.438181129526641e-07,0.00015852221371277856,5.888577,MMD,4.2783937,1.882469255662721e-05,0.0016339356564657314,31.985132
65,RPL38,16.346838,4.5814886386084166e-60,6.220845068304537e-58,7.96621,MT-ND1,16.146902,1.1941144192657218e-58,1.4492110748504521e-56,16.438122,RPL9,7.7302804,1.0730980470677328e-14,1.0820931336387418e-12,14.099817,ARPC5L,4.8979025,9.686509118777238e-07,9.488627575350789e-05,2.1075227,C12orf75,8.1257515,4.445995047938495e-16,4.450538400542228e-14,5.191523,DRAP1,11.383863,5.032022584327044e-30,6.449453992659914e-28,7.1489263,IL1B,4.8927827,9.942018186856465e-07,0.00018179311655273274,5.196799,SNCA,4.2553964,2.0867897140501955e-05,0.001788639633655274,18.477705
66,BTG1,16.269154,1.633993991882846e-59,2.1969209416354262e-57,10.21812,SERF2,16.008844,1.1084912940300553e-57,1.3334955795024719e-55,11.503285,P2RX5,7.727195,1.0994236588875715e-14,1.1005471575170918e-12,6.697497,MYO1F,4.7550845,1.9836338331421382e-06,0.00018761071991525022,2.1010728,EFHD2,8.042103,8.83096745039363e-16,8.77593388512306e-14,4.707967,WARS,11.370735,5.8492581680119805e-30,7.427474677418175e-28,6.6177654,LAMTOR1,4.8562083,1.196547033085044e-06,0.00021591376331221438,2.8834422,RAP1B,4.1922455,2.7620706287475672e-05,0.002352735192710816,39.887848
67,RPL35,16.250917,2.2004432240934315e-59,2.9297940170113904e-57,13.042286,ACTB,15.922377,4.4321528654198073e-57,5.285438643162368e-55,40.964897,RPL19,7.675498,1.647771740728558e-14,1.625722421032478e-12,20.68821,C9orf142,4.743237,2.103299873604134e-06,0.00019756612648361025,3.9891675,PSMB10,8.005584,1.189009046917772e-15,1.1564588701723635e-13,4.963917,HLA-DRB1,11.315578,1.0987554668700532e-29,1.3698484066050828e-27,13.942572,SPINT2,4.8513613,1.226169210772843e-06,0.0002183855137212827,3.5523305,TALDO1,4.104637,4.049503841938125e-05,0.003365751253838754,85.28543
68,RPSAP58,15.948015,2.940980875610962e-57,3.7694029652456756e-55,5.7844725,NUP214,15.820492,2.247296081694704e-56,2.6568464193414803e-54,6.5897174,RPS13,7.639192,2.1858874901208893e-14,2.1412329313941342e-12,10.494561,APMAP,4.7217255,2.338523638082153e-06,0.00021669265657201788,2.3766098,PPP1R18,7.954792,1.7943300162271245e-15,1.7329184396154073e-13,5.2607603,CSTB,11.266957,1.9105807633065565e-29,2.3394379096416174e-27,7.936483,ALDH2,4.8270154,1.3859447810670186e-06,0.00024367752214811658,9.786191,PPDPF,4.0745215,4.610904931575664e-05,0.003719644131272274,24.396004
69,RPL24,15.886069,7.913724821610808e-57,1.0048965018849131e-54,9.052857,HLA-DRB1,15.741185,7.895039067342857e-56,9.175641166910164e-54,11.354324,CD72,7.549361,4.373987228482822e-14,4.254245450454852e-12,7.115292,CD3G,4.7076135,2.5063390629216507e-06,0.0002306841201940102,2.6094577,UCP2,7.7993984,6.220296394689224e-15,5.923968385886667e-13,6.6360035,CALM2,11.199483,4.101197942193419e-29,4.9773299627646505e-27,7.9127145,BID,4.785704,1.7038889325134358e-06,0.00029208916025611577,2.459118,PKM,4.061745,4.870720333898691e-05,0.003906260740297465,25.72029
70,AES,15.781495,4.171870783051778e-56,5.1543275602497373e-54,4.54636,CEBPB,15.62816,4.681205544918897e-55,5.349837736918146e-53,6.213356,EEF2,7.5348845,4.887674268216377e-14,4.720391895374606e-12,6.9931107,GIMAP4,4.689458,2.7392984324236473e-06,0.0002504449246817193,2.3253856,PSME2,7.700076,1.3598532041396204e-14,1.2861397821772934e-12,5.801509,HES4,11.194675,4.3298715769253694e-29,5.2087595443819755e-27,6.9663453,CYBA,4.770832,1.8346639489286252e-06,0.0003106244616741625,12.520037,LIMS1,3.9856355,6.729976354130056e-05,0.005304304351755149,23.075954
71,EEF1B2,15.643927,3.65479790992564e-55,4.475169512207164e-53,8.197714,TMSB4X,15.562382,1.3112734926147346e-54,1.4861822047701214e-52,89.63314,MARCH1,7.386575,1.5065872583051698e-13,1.434815115305354e-11,5.151984,FYN,4.676559,2.917287564721614e-06,0.00026320843199073823,2.1431735,MYL6,7.6224604,2.488859952669417e-14,2.3062314453316475e-12,8.388103,LILRA5,11.1887865,4.627229839479291e-29,5.5180721755320865e-27,5.6130204,MYL6,4.7647734,1.8906622325368854e-06,0.0003162017299635469,7.6652074,ACTG1,3.949132,7.843510162864074e-05,0.00600926806555966,27.814196
72,RPS19,15.556971,1.4269455117930943e-54,1.701663543367869e-52,25.401176,RNF130,15.368128,2.6779774875548626e-53,2.985836037750194e-51,5.9382534,RPL7A,7.360441,1.8330320624414084e-13,1.7336690830566535e-11,8.468481,GZMB,4.6626086,3.12226022926737e-06,0.00027875466334752907,1.3816451,MYO1F,7.607002,2.8052784543437094e-14,2.581985820326821e-12,4.8592973,LYZ,11.123149,9.679441760155127e-29,1.1154946579728354e-26,-11.9079275,ANXA5,4.7572823,1.9621689953963753e-06,0.0003217484643029497,3.1783962,DYNLL1,3.9334354,8.3740329529435e-05,0.006309971863553141,25.093262
73,GLTSCR2,15.482996,4.5192428713349933e-54,5.342835925645526e-52,6.6533504,TNFSF13B,15.281063,1.0225918025616596e-52,1.1219059184264478e-50,7.2969756,EEF1B2,7.3284025,2.3291267320770933e-13,2.1729009526330108e-11,8.438272,LAG3,4.662083,3.1302477873355317e-06,0.00027875466334752907,4.7313323,PLEK,7.604093,2.8690883580427585e-14,2.6231118494798928e-12,5.0008235,EMP3,11.072259,1.7103367908038743e-28,1.9546298957570277e-26,10.793146,PGLS,4.7564006,1.9707504011555913e-06,0.0003217484643029497,3.0110517,RSU1,3.9202943,8.844093387186275e-05,0.0066277539186815615,13.264694
74,RPL27,15.113846,1.312506868298113e-51,1.4875800984992e-49,9.6188545,PRELID1,15.269459,1.2218312273554871e-52,1.329856623170885e-50,6.7764387,SNX3,7.2804008,3.3282958754534895e-13,3.063372458789876e-11,4.276524,RAP1B,4.6434827,3.425845603346747e-06,0.0003031099780922406,1.3063926,S1PR5,7.575977,3.564355208280434e-14,3.2158925872603864e-12,6.4205256,LILRA3,10.987065,4.41035101638065e-28,4.877705954729374e-26,6.9364324,SLC25A6,4.751113,2.023000914082749e-06,0.0003263933474791861,9.867228,ARF1,3.9091606,9.261736627812117e-05,0.006903013919229096,18.9718
75,RPL18A,14.827144,9.78069887658682e-50,1.0730600351480931e-47,19.224709,EIF4A1,15.107697,1.440898494690925e-51,1.5559434611174289e-49,8.733814,RPL21,7.269353,3.61213440545343e-13,3.30245408242589e-11,17.298801,CLIC1,4.6243567,3.7576253077098283e-06,0.0003303338042944396,2.3980873,ANXA6,7.4931903,6.721941847069397e-14,6.025144476516975e-12,4.7083397,VASP,10.969886,5.333973190807683e-28,5.852008667098925e-26,4.710451,PRELID1,4.7406473,2.13036345615539e-06,0.0003397186562525002,4.6191354,DNAJB6,3.8615236,0.00011268214628788034,0.008263759113326155,20.827084
76,CD2,14.773415,2.1741375889923695e-49,2.366358959955663e-47,4.220583,PFDN5,15.096357,1.7112984784734752e-51,1.8334958854519717e-49,13.277298,RPL13,7.2616954,3.822676924525408e-13,3.4718007511881746e-11,30.387224,SH3BGRL3,4.6212835,3.8137276664193205e-06,0.00033313032622467873,4.5260353,XBP1,7.426724,1.1132047744920693e-13,9.849348566054347e-12,6.442653,MT2A,10.942389,7.2270720975271585e-28,7.866037043292655e-26,8.08128,IFI30,4.7343683,2.1973855325209375e-06,0.0003463786803792199,2.6067333,LY6G6F,3.8328683,0.0001266577690445163,0.009094160443332442,41.331467
77,RPL37A,14.699363,6.5069145694650724e-49,7.026443024066457e-47,9.479893,CSF3R,15.035385,4.3053435072543844e-51,4.577014020037723e-49,7.241625,RPS19,7.2573905,3.946285763910662e-13,3.560484405675712e-11,18.875349,TMBIM6,4.616391,3.904708746789179e-06,0.00033829905456870504,1.6080524,XCL1,7.3986077,1.3761989207335085e-13,1.2021141400598304e-11,7.53296,ISG15,10.792852,3.720575230848887e-27,4.0176353319576093e-25,8.749591,C1orf162,4.726657,2.282466201808572e-06,0.00035570160785912224,9.403184,CMTM5,3.8266628,0.00012989230497877828,0.009277828492077944,26.57763
78,RPL7A,14.614262,2.2781167970797647e-48,2.421867732957511e-46,13.446136,ATP6V0B,15.02892,4.7467921680825156e-51,5.007500599467971e-49,7.0978155,RPLP2,7.234571,4.670029416962478e-13,4.158752170404118e-11,15.377424,RPS3,4.6083446,4.058879640321852e-06,0.0003457358719712663,17.453472,CYBA,7.3778167,1.6090635825523374e-13,1.3966264538685287e-11,11.752555,CASP1,10.7675705,4.8975632286466494e-27,5.206603264934895e-25,5.40197,SAMHD1,4.712005,2.452912962449503e-06,0.0003779690827756459,2.7264137,GP1BA,3.8224647,0.00013212434324090758,0.009339965171163951,16.694519
