,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
42,RPS23,21.551147,5.165042548060785e-103,1.2878798818928293e-100,22.530916,TALDO1,19.616688,1.113789560976547e-85,2.1820728627474807e-83,8.560843,GNB2L1,9.464083,2.961478446673466e-21,4.615194933827263e-19,16.38466,C12orf75,5.9938583,2.049201439961207e-09,3.3858733189913243e-07,3.0009212,RAP1B,10.123766,4.3341053307494244e-24,6.831944885735356e-22,6.311656,PFN1,13.074995,4.575922098899785e-39,1.0287573059723221e-36,23.693474,TAGLN2,5.4075747,6.38839065326196e-08,1.8252164462257192e-05,5.9734564,FERMT3,4.969405,6.71586607376383e-07,8.285483569214093e-05,43.30396
43,RPL36,21.484959,2.152537602505144e-102,5.271410835849204e-100,15.501599,SH3BGRL3,19.270252,9.546921263311855e-83,1.7935134000692986e-80,16.724596,EAF2,9.434216,3.9393081259913116e-21,6.070075465151106e-19,6.239407,DDX5,5.966443,2.4248138630868675e-09,3.866732246322477e-07,3.8949451,TPST2,10.075407,7.096632837490052e-24,1.0813691414815398e-21,5.7890778,LRRC25,13.038746,7.365860947300826e-39,1.629280919859412e-36,7.0985303,COTL1,5.394906,6.855946095745845e-08,1.9188254032052758e-05,13.086334,SAT1,4.8609896,1.1680039453569e-06,0.00013348338422187106,61.741936
44,RPS16,20.978249,1.0363898659560019e-97,2.450525969262174e-95,22.151628,CFP,19.092974,2.888497111749997e-81,5.353087755478305e-79,7.841011,RPSA,9.115083,7.861063544299979e-20,1.1978513938503324e-17,16.02051,MT-CYB,5.9637666,2.4648909561861604e-09,3.885461445188161e-07,9.173937,CFL1,10.014467,1.3166944481869358e-23,1.941628780907058e-21,14.346981,CFP,12.919734,3.483456633176875e-38,7.130167801102637e-36,6.8353596,RNASE6,5.3805847,7.424428246246214e-08,2.0363721793804116e-05,3.941227,TMEM40,4.788895,1.6770205694977923e-06,0.00018330658123608527,32.16872
45,NPM1,20.636742,1.284348019355617e-94,2.935591456240489e-92,10.031023,ARPC1B,18.85008,2.933913774257032e-79,5.3647591333547925e-77,13.963412,TSPAN13,9.088224,1.006694194317491e-19,1.5171213385571507e-17,7.914894,NCR3,5.8502126,4.909452573526296e-09,7.480914732593292e-07,4.5336375,FCER1G,9.839557,7.604488303068822e-23,1.0977679219819561e-20,9.915477,HLA-DPA1,12.841509,9.598581501109936e-38,1.9358080397973776e-35,17.851753,RAC1,5.352163,8.690922003877871e-08,2.2920635454073293e-05,4.885769,TREML1,4.7850623,1.7093430622618806e-06,0.00018330658123608527,44.161552
46,JUNB,20.581888,3.988334165081582e-94,8.681907101576004e-92,29.283695,IFI6,18.692696,5.677115709448359e-78,1.0111164264853869e-75,9.791763,RPL12,8.899724,5.598578031178019e-19,8.255795604255415e-17,19.30256,CD247,5.754503,8.689712490994946e-09,1.284485145790991e-06,1.8293084,CALM1,9.729939,2.247262401529805e-22,3.1772120179979115e-20,9.653116,PILRA,12.752695,3.0115200280660704e-37,5.899997952128299e-35,6.847687,EIF4A1,5.32991,9.826160039274792e-08,2.5425652599738587e-05,6.970119,PTCRA,4.7848797,1.7108970685590576e-06,0.00018330658123608527,48.04947
47,RPL10A,20.425575,9.908332876852587e-93,2.1231699542680683e-90,23.870497,FCGRT,18.589285,3.923709985394773e-77,6.898687017910759e-75,8.227611,PDLIM1,8.882923,6.512580075219409e-19,9.501438633144572e-17,5.33101,IL2RG,5.645816,1.643999503460324e-08,2.3485217906723838e-06,2.8665783,AKR1C3,9.666558,4.182074889097065e-22,5.852344390722158e-20,10.26392,PYCARD,12.638761,1.2907252982175377e-36,2.424795443802098e-34,10.160735,RNH1,5.3196645,1.039587486860131e-07,2.6401671842221918e-05,4.2684746,NAP1L1,4.7808642,1.745430733499965e-06,0.00018555687658308932,33.0183
48,MALAT1,20.291729,1.5214761031313566e-91,3.1142572057228996e-89,163.83517,HLA-DRA,18.539354,9.94082744049922e-77,1.7256773103671682e-74,23.378136,FCRLA,8.790159,1.4934867501451422e-18,2.089967070560253e-16,8.810189,CHST12,5.533316,3.142321954773484e-08,4.35290942300642e-06,2.6207414,APOBEC3G,9.624569,6.297040800456477e-22,8.722991670450517e-20,5.6970925,SRGN,12.605374,1.972337252685039e-36,3.65522068693549e-34,13.666941,TMSB10,5.309309,1.1004149756590087e-07,2.7438347229432084e-05,33.510212,CA2,4.769366,1.8480681916517834e-06,0.00019495697831009662,53.310318
49,RPL19,20.06361,1.5352025806830104e-89,3.051270752389392e-87,33.380642,TMSB10,18.412636,1.0403279553923487e-75,1.7833821975313337e-73,36.45741,LIMD2,8.642002,5.523638156921261e-18,7.426585655295899e-16,4.736829,FGFBP2,5.4775534,4.312474160098866e-08,5.855571349662955e-06,3.5271144,IFITM1,9.621809,6.468369436096973e-22,8.870721844663389e-20,8.631415,ARPC1B,12.587223,2.4825512260836034e-36,4.5394276686014055e-34,12.613239,KLF4,5.291683,1.2119574448412226e-07,2.915927087465356e-05,4.0111585,PGRMC1,4.7354174,2.1860458800538356e-06,0.00022885063510731527,29.643402
50,TMEM66,19.641796,6.795304810561513e-86,1.3125466221414166e-83,8.26117,ARPC3,18.129229,1.873682260949382e-73,3.0958648827300998e-71,12.537156,RPL29,8.572058,1.016524959661587e-17,1.340444547769135e-15,14.136257,IFITM1,5.3720293,7.78554867855184e-08,9.795505924555957e-06,2.7417088,RAC2,9.482995,2.4708679598909162e-21,3.196743698296606e-19,10.833036,BRI3,12.585602,2.534034170777761e-36,4.572597976058713e-34,5.6309896,CFP,5.287387,1.2407611241273373e-07,2.9337582855659147e-05,6.956558,LAMTOR1,4.673362,2.963094552459804e-06,0.0003010065088328426,33.455647
51,RPL36A,19.410173,6.331392340561494e-84,1.1894344460063059e-81,10.771471,NCF2,18.125814,1.993710377572851e-73,3.2549695378611997e-71,7.9484167,HLA-DOB,8.39209,4.775743394033355e-17,5.9540495368884934e-15,7.1495366,BIN2,5.3303795,9.800785386161181e-08,1.221890643507404e-05,1.9809408,IL2RB,9.346623,9.049019866002821e-21,1.1490579485403953e-18,7.184151,ABI3,12.469831,1.0905707528455778e-35,1.823913085917592e-33,7.549864,PYCARD,5.244754,1.5649126577397588e-07,3.637493591227636e-05,4.310033,ACTN1,4.6620455,3.1308198339792734e-06,0.00031570634708229234,18.355698
52,NOSIP,19.37753,1.1944597970288471e-83,2.2136245481694068e-81,5.8595104,VIM,18.033976,1.0543229011439468e-72,1.701056972504481e-70,20.727764,NCF1,8.347555,6.969024948532291e-17,8.610198931907372e-15,4.0160627,CTSC,5.3171177,1.0542380086816058e-07,1.3025063109062648e-05,1.8757333,CD53,9.18026,4.300516588011563e-20,5.3132688727919426e-18,7.4063525,FGR,12.348333,4.973087895969989e-35,8.023638518274405e-33,5.238413,AMICA1,5.213467,1.8534316057390873e-07,4.2363268401843076e-05,4.329806,PDLIM1,4.643976,3.41766882954698e-06,0.0003421161337839948,19.941833
53,RPS15,18.510683,1.693373525126276e-76,2.9028655654477187e-74,18.358616,SRGN,17.77739,1.0579200349913887e-70,1.6486721999854437e-68,11.166781,GNG7,8.218561,2.0595886193462638e-16,2.477648975939883e-14,6.229212,ID2,5.313792,1.0736697349073686e-07,1.3114765551896622e-05,3.1225255,TTC38,9.071704,1.171697325282372e-19,1.4220050547718983e-17,8.16313,ARPC2,12.333747,5.960870028914095e-35,9.505508322852081e-33,12.799017,PHACTR1,5.186477,2.1430901553839078e-07,4.818088260809002e-05,3.7861269,ODC1,4.5795474,4.659828473163687e-06,0.0004500344202884986,29.86473
54,RPS5,18.48582,2.6857919287970012e-76,4.547277840928651e-74,21.130682,SPI1,17.630316,1.4416183218898874e-69,2.22138805240426e-67,6.974749,PPAPDC1B,8.204466,2.316186110507324e-16,2.7621022886519515e-14,5.5103965,CFL1,5.2809834,1.284923470007019e-07,1.532299171102283e-05,5.0052333,BST2,9.03513,1.638079774265106e-19,1.9534457412410144e-17,5.494653,PRELID1,12.328075,6.395639890372431e-35,1.0081586834088219e-32,10.306329,TYROBP,5.1721563,2.314080077829938e-07,5.118595836670931e-05,11.480389,CAPN1,4.460546,8.175106509525399e-06,0.0007785653518863285,14.334426
55,RPL18,18.276897,1.2641662423525977e-74,2.063901886621848e-72,18.760157,AP2S1,17.404264,7.65822634123623e-68,1.141575174388192e-65,7.132303,CYB561A3,8.180808,2.819471157241083e-16,3.304805764991813e-14,4.881182,SEPT7,5.2634635,1.4136647144136336e-07,1.671292921850739e-05,2.0445507,RHOC,9.0182495,1.9111916462545728e-19,2.2594898479944147e-17,5.0532627,CYBA,12.302576,8.773067788946103e-35,1.3672028597455327e-32,21.555956,FTH1,5.1547503,2.539689346077444e-07,5.528460268588264e-05,17.890682,TIMP1,4.4417467,8.923151990532365e-06,0.0008381651123161702,20.064001
56,RPL17,18.188782,6.333124644239825e-74,1.021793780836529e-71,13.638501,ANXA2,17.31909,3.376521681277571e-67,4.9261296103234695e-65,8.223485,SMIM14,8.144007,3.8240766600640583e-16,4.407007337488949e-14,5.283764,LITAF,5.205754,1.9321050176944003e-07,2.2266292615681516e-05,3.460436,MATK,8.897165,5.729091099930655e-19,6.715278234568291e-17,5.8830028,FAM26F,12.176108,4.166934414999068e-34,6.349482063033025e-32,6.6579614,S100A10,5.118507,3.0796415827412417e-07,6.49756994857129e-05,12.921678,YWHAH,4.3771358,1.2024916862485506e-05,0.00111425479629815,22.301573
57,RPS2,18.096289,3.408797562278357e-73,5.4358429964052775e-71,36.987602,ATP5G2,17.179111,3.807019678934157e-66,5.327496722132962e-64,11.161339,PKIG,8.103815,5.326199711663668e-16,6.086958570479629e-14,7.15076,YWHAQ,5.170755,2.331500183178098e-07,2.642495331578879e-05,2.316496,PDIA3,8.881187,6.615027571413476e-19,7.688007467319016e-17,5.3171306,TKT,12.086971,1.2376627181478626e-33,1.8651985183164602e-31,7.426071,LST1,5.118507,3.0796415827412417e-07,6.49756994857129e-05,4.270151,SRGN,4.31727,1.5797098699952326e-05,0.001434711334908253,90.98563
58,RPS26,17.553406,5.601840072553977e-69,8.72995849488696e-67,9.216273,IFITM3,17.08157,2.0356942273417496e-65,2.8199505690671466e-63,9.235504,BLK,8.089186,6.006469506134869e-16,6.751862525174885e-14,6.164541,HLA-F,5.137378,2.78597722537323e-07,3.131712431866268e-05,2.2653265,ARPC5L,8.536835,1.3794836644951475e-17,1.4896251161327916e-15,6.7101464,ANXA2,11.985786,4.2182411871604894e-33,6.089364172707259e-31,7.860087,IGSF6,5.10055,3.3866752835212063e-07,6.932069378837288e-05,3.8581545,SEPT5,4.309787,1.6341213586355404e-05,0.0014743644942320922,23.514835
59,RPL4,17.367722,1.4486707463271052e-67,2.2322551252954968e-65,13.345373,BRI3,17.051233,3.422393953237905e-65,4.6470010569014484e-63,6.554047,FAU,8.072348,6.895921567886227e-16,7.688672226178189e-14,10.150109,MT-CO3,5.1314573,2.8750743570039225e-07,3.205591035118032e-05,6.3034067,ARPC2,8.533384,1.4212729392142357e-17,1.5227607100300021e-15,9.002972,RHOG,11.933276,7.938682996208038e-33,1.1223824598968767e-30,5.8059826,LY86,5.091407,3.5541680589392585e-07,7.167920700043086e-05,3.5828702,ASAH1,4.307779,1.64902072661284e-05,0.0014780830225338882,17.3098
60,RPS8,17.252502,1.0715667876524145e-66,1.632829658429468e-64,21.833658,CDA,17.009392,6.996098312480773e-65,9.406322770329541e-63,7.24635,FAIM3,8.006441,1.1807581457093688e-15,1.3058804201821197e-13,4.0512304,MATK,4.956463,7.178812715528267e-07,7.631801362849198e-05,3.1313226,SERF2,8.470693,2.4393752543827494e-17,2.5933017239228702e-15,9.307553,GABARAP,11.652141,2.237659839776939e-31,3.1313537798674426e-29,7.526515,ARF5,5.069374,3.9912613974790915e-07,7.932776638409893e-05,3.3024905,HMGB1,4.303216,1.683365914738915e-05,0.0014906266880092259,16.401434
61,RPL7,17.19868,2.7164904741705215e-66,4.049342430736362e-64,21.656559,BLVRB,16.931046,2.6561620284402172e-64,3.5365636949542853e-62,7.0101466,RPS21,7.9971833,1.2729742643492985e-15,1.3855213540703398e-13,6.370969,PPIA,4.920734,8.622031939384071e-07,8.890416993737831e-05,2.7209303,TYROBP,8.381885,5.2087051256055623e-17,5.494783237888822e-15,5.3099227,LYN,11.558844,6.659990655678911e-31,8.954422730586331e-29,5.234844,TUBA1B,5.024978,5.034893618671332e-07,9.864075869494093e-05,6.3332276,GPX4,4.3030334,1.6847538037146713e-05,0.0014906266880092259,15.205487
62,RPLP1,16.84653,1.1125123799364682e-63,1.6059994503630237e-61,28.124186,IFI30,16.659277,2.5914173261923913e-62,3.384637829657377e-60,6.143973,RPS18,7.995393,1.2916120490761543e-15,1.3947376095299513e-13,25.56906,GIMAP4,4.905688,9.31004397405178e-07,9.528204705981054e-05,2.414676,DHRS7,8.370365,5.743997681985031e-17,6.013220168758986e-15,5.9229655,ANXA5,11.496663,1.3711478198338564e-30,1.8080693462693756e-28,6.748171,RPS11,4.957999,7.122285975665186e-07,0.00013635360087875891,12.970951,ACRBP,4.293725,1.757000138788166e-05,0.0015445833271372379,43.45907
63,RPS21,16.715288,1.0143000506401683e-62,1.434032050977244e-60,7.487689,S100A10,16.479412,5.158480849860367e-61,6.611533306073372e-59,12.320911,CD40,7.9925356,1.3219113350105326e-15,1.4163040662761285e-13,5.4242587,GUK1,4.850087,1.2340725526069418e-06,0.00012536348878853037,1.8633988,LITAF,8.233569,1.8171671729004568e-16,1.8597485529221543e-14,5.119229,C10orf54,11.477917,1.7033489596355073e-30,2.224735964994414e-28,5.998895,CD1C,4.957008,7.158713185992884e-07,0.00013635360087875891,6.8189645,F13A1,4.281314,1.8579306919743153e-05,0.0016229083764162907,22.230616
64,RPL22,16.549597,1.6118056318851235e-61,2.2104302435672584e-59,6.806252,C1orf162,16.289965,1.1629679052121122e-59,1.4499038047344462e-57,6.2762613,RPL23A,7.792073,6.591871234738577e-15,6.797061813022921e-13,16.54988,ARPC5L,4.842463,1.2823965117239014e-06,0.00012931460118957046,2.099882,C12orf75,8.19949,2.4141032758636435e-16,2.452371283347704e-14,5.149035,LILRB2,11.408443,3.794584763654908e-30,4.909333532902209e-28,5.1681457,PLD4,4.92495,8.438181129526641e-07,0.00015852221371277856,5.888577,MMD,4.2783937,1.882469255662721e-05,0.0016339356564657314,31.985132
65,RPL38,16.314213,7.820904064094212e-60,1.061939389455327e-57,7.9616747,MT-ND1,16.146902,1.1941144192657218e-58,1.4492110748504521e-56,16.438122,RPL9,7.7302804,1.0730980470677328e-14,1.0820931336387418e-12,14.099817,RPS27A,4.8323646,1.349208594692154e-06,0.00013408004831600144,13.331306,PRSS23,8.143699,3.8338290794421675e-16,3.809937101121006e-14,7.5426397,DRAP1,11.383863,5.032022584327044e-30,6.449453992659914e-28,7.1489263,IL1B,4.8927827,9.942018186856465e-07,0.00018179311655273274,5.196799,SNCA,4.2553964,2.0867897140501955e-05,0.001788639633655274,18.477705
66,RPL35,16.25364,2.1048859973103385e-59,2.8300398595209785e-57,13.057497,SERF2,16.008844,1.1084912940300553e-57,1.3334955795024719e-55,11.503285,P2RX5,7.727195,1.0994236588875715e-14,1.1005471575170918e-12,6.697497,SH3BGRL3,4.781103,1.7433585756389196e-06,0.0001720030180310226,4.7288527,PPP1R18,8.1293125,4.317303719058347e-16,4.259532604544329e-14,5.24067,WARS,11.370735,5.8492581680119805e-30,7.427474677418175e-28,6.6177654,LAMTOR1,4.8562083,1.196547033085044e-06,0.00021591376331221438,2.8834422,RAP1B,4.1922455,2.7620706287475672e-05,0.002352735192710816,39.887848
67,BTG1,16.157177,1.0108511363862774e-58,1.3459041246991658e-56,10.176584,ACTB,15.922377,4.4321528654198073e-57,5.285438643162368e-55,40.964897,RPL19,7.675498,1.647771740728558e-14,1.625722421032478e-12,20.68821,ZAP70,4.7695856,1.8460531609224027e-06,0.00018083409320635593,2.843689,PSMB10,7.9721327,1.559591824280312e-15,1.5277315912985858e-13,4.8593774,HLA-DRB1,11.315578,1.0987554668700532e-29,1.3698484066050828e-27,13.942572,SPINT2,4.8513613,1.226169210772843e-06,0.0002183855137212827,3.5523305,TALDO1,4.104637,4.049503841938125e-05,0.003365751253838754,85.28543
68,RPSAP58,15.9503145,2.834652069207977e-57,3.633123222160579e-55,5.7884994,NUP214,15.820492,2.247296081694704e-56,2.6568464193414803e-54,6.5897174,RPS13,7.639192,2.1858874901208893e-14,2.1412329313941342e-12,10.494561,RAP1B,4.723434,2.3189518933448665e-06,0.00022239235150581468,1.3360692,UCP2,7.8302407,4.869374760972016e-15,4.669832550487429e-13,6.5148687,CSTB,11.266957,1.9105807633065565e-29,2.3394379096416174e-27,7.936483,ALDH2,4.8270154,1.3859447810670186e-06,0.00024367752214811658,9.786191,PPDPF,4.0745215,4.610904931575664e-05,0.003719644131272274,24.396004
69,RPL24,15.820514,2.2465373312916044e-56,2.8526863853086167e-54,9.031365,HLA-DRB1,15.741185,7.895039067342857e-56,9.175641166910164e-54,11.354324,CD72,7.549361,4.373987228482822e-14,4.254245450454852e-12,7.115292,MYO1F,4.7031565,2.5616981676393987e-06,0.0002439661713264355,2.0911052,EFHD2,7.7901626,6.692307382519937e-15,6.373493294713778e-13,4.5339103,CALM2,11.199483,4.101197942193419e-29,4.9773299627646505e-27,7.9127145,BID,4.785704,1.7038889325134358e-06,0.00029208916025611577,2.459118,PKM,4.061745,4.870720333898691e-05,0.003906260740297465,25.72029
70,AES,15.66876,2.47355909741968e-55,3.0560711227039177e-53,4.5257373,CEBPB,15.62816,4.681205544918897e-55,5.349837736918146e-53,6.213356,EEF2,7.5348845,4.887674268216377e-14,4.720391895374606e-12,6.9931107,LAG3,4.6825953,2.8326553407209976e-06,0.0002679105885699845,4.7486544,PSME2,7.6968946,1.3941259597086363e-14,1.3006151980574314e-12,5.8893285,HES4,11.194675,4.3298715769253694e-29,5.2087595443819755e-27,6.9663453,CYBA,4.770832,1.8346639489286252e-06,0.0003106244616741625,12.520037,LIMS1,3.9856355,6.729976354130056e-05,0.005304304351755149,23.075954
71,EEF1B2,15.653251,3.156759167856271e-55,3.8653388596411513e-53,8.215015,TMSB4X,15.562382,1.3112734926147346e-54,1.4861822047701214e-52,89.63314,MARCH1,7.386575,1.5065872583051698e-13,1.434815115305354e-11,5.151984,HSP90AA1,4.660168,3.1595088296240424e-06,0.0002967774252703022,1.8398597,XCL1,7.68734,1.5022581895112932e-14,1.3920249196593158e-12,7.9083486,LILRA5,11.1887865,4.627229839479291e-29,5.5180721755320865e-27,5.6130204,MYL6,4.7647734,1.8906622325368854e-06,0.0003162017299635469,7.6652074,ACTG1,3.949132,7.843510162864074e-05,0.00600926806555966,27.814196
72,RPS19,15.571423,1.1384698408692085e-54,1.3576500345808977e-52,25.453005,RNF130,15.368128,2.6779774875548626e-53,2.985836037750194e-51,5.9382534,RPL7A,7.360441,1.8330320624414084e-13,1.7336690830566535e-11,8.468481,TMBIM6,4.652625,3.2773575812902925e-06,0.0003043906752985524,1.6313252,XBP1,7.6203485,2.529919685673468e-14,2.3285448704245596e-12,6.5531898,LYZ,11.123149,9.679441760155127e-29,1.1154946579728354e-26,-11.9079275,ANXA5,4.7572823,1.9621689953963753e-06,0.0003217484643029497,3.1783962,DYNLL1,3.9334354,8.3740329529435e-05,0.006309971863553141,25.093262
73,GLTSCR2,15.427528,1.0688654222379736e-53,1.2636569310837561e-51,6.6430416,TNFSF13B,15.281063,1.0225918025616596e-52,1.1219059184264478e-50,7.2969756,EEF1B2,7.3284025,2.3291267320770933e-13,2.1729009526330108e-11,8.438272,C9orf142,4.6511245,3.3012980817281864e-06,0.0003043906752985524,3.8941379,SEPT7,7.5830307,3.375749682973369e-14,3.0658961028011113e-12,5.561541,EMP3,11.072259,1.7103367908038743e-28,1.9546298957570277e-26,10.793146,PGLS,4.7564006,1.9707504011555913e-06,0.0003217484643029497,3.0110517,RSU1,3.9202943,8.844093387186275e-05,0.0066277539186815615,13.264694
74,RPL27,15.140796,8.715341613923836e-52,9.877867346557974e-50,9.646901,PRELID1,15.269459,1.2218312273554871e-52,1.329856623170885e-50,6.7764387,SNX3,7.2804008,3.3282958754534895e-13,3.063372458789876e-11,4.276524,CD3G,4.6507597,3.3071467565614925e-06,0.0003043906752985524,2.6025827,TXNIP,7.564929,3.880758818874991e-14,3.478478852421675e-12,8.295986,LILRA3,10.987065,4.41035101638065e-28,4.877705954729374e-26,6.9364324,SLC25A6,4.751113,2.023000914082749e-06,0.0003263933474791861,9.867228,ARF1,3.9091606,9.261736627812117e-05,0.006903013919229096,18.9718
75,RPL18A,14.79112,1.6714918886077006e-49,1.8338271808292805e-47,19.215178,EIF4A1,15.107697,1.440898494690925e-51,1.5559434611174289e-49,8.733814,RPL21,7.269353,3.61213440545343e-13,3.30245408242589e-11,17.298801,APMAP,4.6451225,3.398748006011282e-06,0.0003107362010295915,2.322084,MYL6,7.543696,4.568360399978959e-14,4.068213930215029e-12,8.122804,VASP,10.969886,5.333973190807683e-28,5.852008667098925e-26,4.710451,PRELID1,4.7406473,2.13036345615539e-06,0.0003397186562525002,4.6191354,DNAJB6,3.8615236,0.00011268214628788034,0.008263759113326155,20.827084
76,CD2,14.729491,4.168312445924599e-49,4.536844197096028e-47,4.2209034,PFDN5,15.096357,1.7112984784734752e-51,1.8334958854519717e-49,13.277298,RPL13,7.2616954,3.822676924525408e-13,3.4718007511881746e-11,30.387224,RPS3,4.6089067,4.047915509608334e-06,0.00036047476168031615,17.553312,PLEK,7.531115,5.030884531864624e-14,4.451196804515577e-12,4.9114237,MT2A,10.942389,7.2270720975271585e-28,7.866037043292655e-26,8.08128,IFI30,4.7343683,2.1973855325209375e-06,0.0003463786803792199,2.6067333,LY6G6F,3.8328683,0.0001266577690445163,0.009094160443332442,41.331467
77,RPL7A,14.683192,8.260755911831334e-49,8.920315478335033e-47,13.5147295,CSF3R,15.035385,4.3053435072543844e-51,4.577014020037723e-49,7.241625,RPS19,7.2573905,3.946285763910662e-13,3.560484405675712e-11,18.875349,UBB,4.5182667,6.2347951672475e-06,0.0005278023513804457,6.1103516,MYO1F,7.4836583,7.228170071739237e-14,6.3543028438353784e-12,4.726528,ISG15,10.792852,3.720575230848887e-27,4.0176353319576093e-25,8.749591,C1orf162,4.726657,2.282466201808572e-06,0.00035570160785912224,9.403184,CMTM5,3.8266628,0.00012989230497877828,0.009277828492077944,26.57763
78,RPL37A,14.645422,1.441039096521895e-48,1.5439382945079114e-46,9.433777,ATP6V0B,15.02892,4.7467921680825156e-51,5.007500599467971e-49,7.0978155,RPLP2,7.234571,4.670029416962478e-13,4.158752170404118e-11,15.377424,STK17A,4.4899592,7.123680203282715e-06,0.0005993506153853936,1.7113111,CYBA,7.4820127,7.319282115130657e-14,6.3934162373822825e-12,11.590336,CASP1,10.7675705,4.8975632286466494e-27,5.206603264934895e-25,5.40197,SAMHD1,4.712005,2.452912962449503e-06,0.0003779690827756459,2.7264137,GP1BA,3.8224647,0.00013212434324090758,0.009339965171163951,16.694519
